YEAR,STATE,SH_ID,SH_NAME,ORG_COUNT,SH_ZIP,SH_TYPE,Beg_Ct_D,Intake_Pub_Total_D,Intake_In_Comm_Total_D,Intake_Out_Comm_Total_D,Intake_ORE_Total_D,Total_Intake_D,ORE_Intake_UU_D,Total_Intake_Adj_D,Total_Adoptions_D,Transfer_In_Comm_Total_D,Transfer_Out_Comm_Total_D,RTO_D,Return_Habitat_D,Total_Euth_D,ORE_Euth_UU_D,Total_Euth_Adj_D,Sub_Outcomes_D,Died_Lost_D,Total_Outcomes_D,End_Count_D,Begin_Count_C,Intake_Pub_Total_C,Intake_In_Comm_Total_C,Intake_Out_Comm_Total_C,Intake_ORE_Total_C,Total_Intake_C,ORE_Intake_UU_C,Total_Intake_Adj_C,Total_Adoptions_C,Transfer_In_Comm_Total_C,Transfer_Out_Comm_Total_C,RTO_C,Return_Habitat_C,Total_Euth_C,ORE_Euth_UU_C,Total_Euth_Adj_C,Sub_Outcomes_C,Died_Lost_C,Total_Outcomes_C,End_Count_C
2009,NY,TCSPCA,Tompkins County SPCA,1,14850,AC,31,453,54,19,6,532,6,526,326,7,11,147,,37,6,31,522,1,523,34,171,1599,0,0,3,1602,3,1599,1348,4,2,63,,91,3,88,1505,42,1547,223
2009,OH,GDLRR,Greater Dayton Labrador Retriever Rescue,1,45417,AG,18,122,4,71,5,202,0,202,189,0,4,0,0,2,0,2,195,9,204,16,,,,,,,,,,,,,,,,,,,,
2009,OH,HSGD,Humane Society of Greater Dayton,1,45417,TS,43,305,102,9,73,489,73,416,389,3,6,12,0,86,73,13,423,7,430,31,500,4028,30,5,97,4160,97,4063,2212,8,15,39,0,1784,97,1687,3961,299,4260,270
2009,OH,L4K9,Luv4K9s,1,45417,AG,27,250,0,60,0,310,0,310,219,0,30,0,0,7,0,7,256,6,262,75,,,,,,,,,,,,,,,,,,,,
2009,OH,MCARC,Montgomery County Animal Resource Center,1,45417,AC,127,6380,0,0,360,6740,360,6380,1044,252,218,1340,0,3441,360,3081,5935,6,5941,118,45,2996,0,0,176,3172,176,2996,335,55,4,16,0,2499,176,2323,2733,21,2754,39
2009,OH,SCR,Second Chance Rescue,1,45417,AG,5,17,0,24,0,41,0,41,38,0,0,0,0,2,0,2,40,0,40,6,2,18,0,0,0,18,0,18,18,0,0,0,0,0,0,0,18,0,18,2
2009,OH,SICSA,Society for the Improvement of Conditions for Stray Animals,1,45417,AG,13,406,45,29,0,480,0,480,443,0,1,29,0,4,0,4,477,1,478,15,41,653,0,0,0,653,0,653,521,0,0,76,0,17,0,17,614,20,634,60
2009,OR,CAT,Cat Adoption Team,1,97140,AG,,,,,,,,,,,,,,,,,,,,,368,1197,965,1162,0,3324,0,3324,3285,1,12,0,,53,0,53,3351,0,3351,341
2009,OR,CCDS,Clackamas County Dog Services,1,97140,AC,35,1382,0,0,11,1393,5,1388,443,65,61,645,,181,5,176,1390,2,1392,27,0,11,0,0,2,13,2,11,4,3,0,0,,2,2,0,7,0,7,2
2009,OR,MUCAS,Multnomah County Animal Services,1,97060,AC,21,2823,1,19,27,2870,26,2844,665,40,353,1211,,597,26,571,2840,3,2843,33,88,5139,2,1,33,5175,19,5156,755,750,38,447,,3192,19,3173,5163,13,5176,68
2009,OR,OHS,Oregon Humane Society,1,97211,AG,115,2483,300,1785,422,4990,422,4568,4088,51,161,111,,514,422,92,4503,22,4525,158,143,5260,197,103,420,5980,420,5560,5192,1,1,77,,649,420,229,5500,70,5570,133
2009,OR,SWWH,Humane Society for Southwest Washington,1,97140,AC,87,3023,25,61,499,3608,427,3181,1038,187,444,959,,956,427,529,3157,4,3161,107,169,6284,0,1,560,6845,489,6356,1658,200,702,188,,3968,489,3479,6227,32,6259,258
2009,OR,WCAS,Washington County Animal Services,1,97140,AC,38,2038,0,7,292,2337,205,2132,575,34,123,1080,,533,205,328,2140,15,2155,32,36,2838,2,0,594,3434,390,3044,991,239,22,128,,2042,390,1652,3032,55,3087,25
2009,PA,HCHS,Huntingdon County Humane Society,1,16652,AC,12,272,0,0,1,273,1,272,152,0,50,50,,38,1,37,289,1,290,14,9,1130,0,0,1,1131,1,1130,231,0,61,5,,782,1,781,1078,1,1079,60
2009,PA,PASPCA,Pennsylvania SPCA,1,19134,TS,319,2100,902,0,67,3069,67,3002,1460,23,400,73,,818,67,751,2707,267,2974,377,313,1971,2526,0,40,4537,40,4497,3005,4,16,34,,1135,40,1095,4154,302,4456,354
2009,SC,OCAS,Oconee County Animal Shelter,1,29696,AC,67,2778,0,0,0,2778,0,2778,696,0,396,177,,1271,0,1271,2540,238,2778,67,19,2680,0,0,0,2680,0,2680,259,0,39,9,,2273,0,2273,2580,106,2686,13
2009,TN,LCAS,Loudon County Animal Shelter,1,37885,AC,79,1604,0,565,45,2214,45,2169,361,0,316,215,,1347,45,1302,2194,5,2199,49,36,1352,0,516,18,1886,18,1868,202,0,321,8,,1327,18,1309,1840,11,1851,53
2009,TN,MCAS,Monroe County Animal Shelter,1,37885,AC,28,3206,153,0,40,3399,40,3359,265,0,1452,60,,1596,40,1556,3333,7,3340,47,14,2383,167,0,5,2555,5,2550,93,0,156,19,,2300,5,2295,2563,0,2563,1
2009,TN,MVAC,Madisonville Animal Control,1,37885,AC,6,142,0,0,0,142,0,142,15,73,0,24,,32,0,32,144,4,148,0,0,143,0,0,0,143,0,143,2,103,0,0,,33,0,33,138,3,141,2
2009,TN,SP,Sweetwater Pound,1,37885,AC,10,79,0,0,0,79,0,79,7,80,0,2,,0,0,0,89,0,89,0,0,64,0,0,0,64,0,64,0,64,0,0,,0,0,0,64,0,64,0
2009,TX,ADL,Animal Defense League,1,78217,AG,313,1748,109,148,0,2005,0,2005,1941,1,10,25,,64,0,64,2041,28,2069,249,221,1052,22,78,0,1152,0,1152,1131,0,12,2,,51,0,51,1196,52,1248,125
2009,TX,CCAS,Converse Animal Shelter,1,78229,AG,38,251,2,9,3,265,0,265,246,0,0,6,,5,0,5,257,3,260,43,52,95,0,0,0,95,0,95,109,0,0,0,,2,0,2,111,2,113,34
2009,TX,HP,Homes for Pets,1,78154,AG,68,292,17,5,0,314,0,314,255,12,6,11,,4,0,4,288,4,292,90,155,347,45,6,0,398,0,398,354,0,0,31,,2,0,2,387,35,422,124
2009,TX,HSSPCA,Humane Society and SPCA of Bexar County,1,78229,AG,121,3226,359,404,6,3995,6,3989,3699,1,12,93,,141,6,135,3940,17,3957,153,52,1106,9,113,4,1232,4,1228,1143,0,6,13,,74,4,70,1232,16,1248,32
2009,TX,KACD,Kirby Animal Control Dept.,1,78229,AC,5,268,0,0,1,269,1,268,23,11,0,50,,185,1,184,268,1,269,4,0,122,0,0,0,122,0,122,0,0,0,0,,122,0,122,122,0,122,0
2009,TX,LOACC,Live Oak Animal Care and Control,1,78229,AC,81,521,0,0,17,538,17,521,80,123,0,140,,215,17,198,541,7,548,54,26,212,0,0,7,219,7,212,18,21,0,10,,158,7,151,200,5,205,33
2009,TX,LVACD,Leon Valley Animal Control Dept.,1,78229,AC,12,133,0,0,0,133,0,133,5,18,0,3,,105,0,105,131,0,131,14,21,116,0,0,0,116,0,116,4,9,0,1,,106,0,106,120,0,120,17
2009,TX,SAACC,San Antonio Animal Care and Control,1,78229,AC,246,16571,4,4,458,17037,420,16617,1929,791,1011,1096,,12058,381,11677,16504,68,16572,330,89,4816,4,1,70,4891,65,4826,773,151,621,159,,3260,59,3201,4905,13,4918,3
2009,TX,SAC,Schertz Animal Control,1,78229,AC,96,823,0,31,0,854,0,854,164,139,80,235,,216,0,216,834,1,835,115,51,575,0,20,0,595,0,595,92,26,123,18,,332,0,332,591,2,593,53
2009,TX,SNIPSA,Spay Neuter Inject Project of San Antonio,1,78229,AG,78,335,269,32,0,636,0,636,584,0,0,9,,9,0,9,602,3,605,109,8,37,0,1,0,38,0,38,18,0,1,0,,0,0,0,19,0,19,27
2009,TX,UCAC,Universal City Animal Control,1,78229,AC,17,542,5,0,6,553,1,552,282,6,0,179,,83,1,82,549,0,549,20,15,507,0,0,0,507,0,507,222,0,0,25,,242,0,242,489,4,493,29
2009,TX,FFCCA,Feral Friends Community Cat Alliance,1,75212,AG,,,,,,,,,,,,,,,,,,,,,207,498,0,6,0,504,0,504,404,0,9,19,,26,0,26,458,0,458,253
2009,TX,CM,Cat Matchers,1,75212,AG,4,10,1,4,0,15,0,15,7,0,5,0,,0,0,0,12,0,12,7,103,208,18,144,0,370,0,370,307,0,18,0,,3,0,3,328,43,371,102
2009,TX,DALAS,Dallas Animal Services,1,75212,AC,449,25343,103,0,0,25446,0,25446,2160,233,819,2321,,19703,0,19703,25236,234,25470,425,134,7746,75,0,0,7821,0,7821,399,104,433,185,,6536,0,6536,7657,85,7742,213
2009,TX,HSDC,Humane Society of Dallas County,1,75212,AG,15,47,0,45,0,92,0,92,86,0,0,0,,0,0,0,86,2,88,19,300,134,0,80,0,214,0,214,241,0,0,0,,5,0,5,246,19,265,249
2009,TX,SPCAT,SPCA of Texas,1,75212,TS,118,1999,232,893,509,3633,210,3423,2423,103,251,39,,852,210,642,3458,14,3472,69,53,1082,86,410,125,1703,58,1645,1175,75,50,3,,386,58,328,1631,11,1642,56
2009,UT,UTAHAC,Utah Animal Control Summary,59,84101,AC,209,35374,1511,0,1742,38627,1602,37025,10357,2611,1466,13457,,9726,1602,8124,36015,701,36716,357,298,39337,1963,0,918,42218,727,41491,8124,2337,652,1269,,28297,727,27570,39952,1338,41290,356
2009,UT,UTAHAG,Utah Adoption Guarantee Summary,14,84101,AG,15,808,2498,0,0,3306,0,3306,3281,108,13,13,,77,0,77,3492,47,3539,16,31,832,1857,0,0,2689,0,2689,2516,57,12,7,,99,0,99,2691,87,2778,21
2009,VA,CASPCA,Charlottesville Albemarle SPCA,1,22906,AC,96,1789,0,50,0,1839,0,1839,1122,0,30,532,,159,0,159,1843,12,1855,80,424,2157,0,2,0,2159,0,2159,1744,0,44,60,,225,0,225,2073,87,2160,423
2009,VA,CLAC,City of Lynchburg Animal Control,1,24501,AC,0,434,0,0,0,434,0,434,0,433,0,0,,1,0,1,434,0,434,0,0,30,0,0,0,30,0,30,0,30,0,0,,0,0,0,30,0,30,0
2009,VA,LYHS,Lynchburg Humane Society,1,24501,TS,67,524,433,0,0,957,0,957,496,0,24,233,,214,0,214,967,1,968,56,36,1104,30,0,0,1134,0,1134,466,0,0,13,,469,0,469,948,113,1061,109
2009,VA,RACC,Richmond Animal Care and Control,1,23222,AC,123,2474,0,0,8,2482,7,2475,688,368,174,364,,895,7,888,2482,11,2493,104,28,1632,0,0,1,1633,1,1632,230,780,27,50,,529,1,528,1615,17,1632,28
2009,VA,RSPCA,Richmond SPCA,1,23220,AG,100,480,521,513,0,1514,0,1514,1511,0,1,5,,5,0,5,1522,4,1526,88,178,433,919,96,0,1448,0,1448,1374,0,0,17,,31,0,31,1422,32,1454,172
2009,VA,RHSPCA,Rockingham Harisonburg SPCA,1,22803,AC,48,1347,27,0,71,1445,71,1374,443,26,99,318,,556,71,485,1371,4,1375,47,49,2392,0,0,68,2460,68,2392,306,12,28,61,,1980,68,1912,2319,62,2381,60
2009,VA,PSPCA,Peninsula SPCA,1,23601,TS,129,3782,0,39,0,3821,0,3821,1530,0,35,1040,,1281,0,1281,3886,5,3891,74,116,4306,0,0,0,4306,0,4306,1089,0,3,99,,3060,0,3060,4251,49,4300,121
2009,WA,HSSKC,Humane Society for Seattle/King County,1,98005,AG,99,1730,93,901,201,2925,197,2728,2056,169,0,187,,509,197,312,2724,9,2733,94,120,3194,99,543,176,4012,171,3841,3232,169,0,38,,414,171,243,3682,43,3725,236
2009,WA,SEAS,Seattle Animal Shelter,1,98119,AC,28,1765,0,3,105,1873,105,1768,572,31,85,773,,359,105,254,1715,3,1718,78,168,2355,0,78,120,2553,120,2433,1678,8,78,133,,611,120,491,2388,27,2415,186
2009,WA,PS,Pet Savers,1,99217,AG,,,,,,,,,,,,,,,,,,,,,105,6,0,0,0,6,0,6,101,0,0,0,,0,0,0,101,0,101,10
2009,WA,IEGRR,Inland Empire Golden Retriever Rescue,1,99217,AG,7,63,20,0,0,83,0,83,76,0,0,0,,7,0,7,83,0,83,7,,,,,,,,,,,,,,,,,,,,
2009,WA,PFP,Partners for Pets,1,99217,AG,8,8,21,0,0,29,0,29,29,0,0,0,,0,0,0,29,0,29,8,70,180,138,0,0,318,0,318,309,0,0,0,,9,0,9,318,0,318,70
2009,WA,SCARE,SpokAnimal C.A.R.E.,1,99217,AC,37,2996,136,16,0,3148,0,3148,978,153,51,1297,,662,0,662,3141,7,3148,37,35,4828,148,0,0,4976,0,4976,1265,233,54,63,,3337,0,3337,4952,18,4970,41
2009,WA,SCRAPS,Spokane County Regional Animal Protection Services,1,99217,AC,33,2476,218,2,183,2879,183,2696,802,405,202,945,,545,183,362,2716,4,2720,9,18,3682,294,0,109,4085,109,3976,619,765,434,91,,2153,109,2044,3953,11,3964,30
2009,WA,SHS,Spokane Humane Society,1,99217,TS,84,1272,442,99,356,2169,356,1813,1338,279,87,48,,391,356,35,1787,15,1802,95,125,1568,801,5,194,2568,194,2374,1744,383,22,18,,264,194,70,2237,110,2347,152
2009,WI,DCFF,Dane County Friends of Ferals,1,53713,AG,,,,,,,,,,,,,,,,,,,,,94,325,103,34,0,462,0,462,363,4,14,0,,4,0,4,385,14,399,157
2009,WI,DACHS,Dane County Humane Society,1,53718,AC,56,1647,0,267,76,1990,76,1914,799,43,77,797,,255,76,179,1895,2,1897,73,143,2935,4,154,120,3213,120,3093,1815,210,51,241,,776,120,656,2973,36,3009,227
2009,WI,SFS,Shelter from the Storm,1,53716,AG,84,264,43,0,0,307,0,307,270,0,1,0,,13,0,13,284,0,284,105,167,125,102,2,0,229,0,229,207,0,0,0,,20,0,20,227,15,242,157
2009,NC,IPS,Independent Animal Rescue,1,27709,AG,12,68,8,53,0,129,0,129,95,0,0,0,0,1,0,1,96,0,96,44,206,888,14,141,0,1043,0,1043,440,0,5,0,539,12,0,12,996,17,1013,236
2009,NC,APS,Animal Protection Society of Durham,1,27704,AC,147,3883,0,0,89,3972,89,3883,687,13,79,452,0,2685,89,2596,3827,34,3861,164,84,2621,0,0,30,2651,30,2621,427,8,13,41,0,2085,30,2055,2544,56,2600,106
2009,NE,BBRH,Basset & Beagle Rescue of the Heartland,1,66225,AG,18,34,0,11,0,45,0,45,40,0,0,0,0,2,0,2,42,0,42,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NE,DRN,Doberman Rescue of Nebraska,1,68139,AG,15,18,0,48,0,66,0,66,72,0,0,0,0,1,0,1,73,0,73,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NE,JRT,Jack Russell Terrier Rescue,1,68154,AG,20,5,0,16,0,21,0,21,29,0,0,0,0,1,0,1,30,0,30,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NE,MVBR,Missouri Valley Boxer Rescue,1,68124,AG,5,1,3,6,0,10,0,10,14,0,0,0,0,1,0,1,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NE,NBCR,Nebraska Border Collie Rescue,1,68123,AG,15,6,24,11,0,41,0,41,41,0,4,0,0,0,0,0,45,0,45,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NE,NEHS,Nebraska Humane Society,1,68134,AG,139,9674,84,251,343,10352,343,10009,3733,52,57,2930,0,3313,343,2970,9742,27,9769,379,334,11349,12,57,158,11576,158,11418,4652,2,4,416,110,6412,158,6254,11438,74,11512,240
2008,AL,BACAC,Baldwin County Animal Control Center,1,36580,AC,82,3182,0,0,1,3183,1,3182,491,105,198,305,,2036,1,2035,3134,53,3187,74,52,2742,0,0,0,2742,0,2742,189,60,31,16,,2413,0,2413,2709,56,2765,33
2008,AL,BCHS,Baldwin County Humane Society,1,36532,AG,27,182,59,0,0,241,0,241,271,0,0,0,,4,0,4,275,4,279,31,20,288,47,0,0,335,0,335,233,0,0,0,,12,0,12,245,0,245,63
2008,AL,CBMAC,City of Bay Minette Animal Control,1,36507,AC,16,477,1,0,0,478,0,478,101,37,16,34,,292,0,292,480,5,485,14,12,459,0,0,0,459,0,459,62,11,5,0,,372,0,372,450,7,457,2
2008,AL,CFAC,City of Fairhope Animal Control,1,36532,AC,16,368,0,0,0,368,0,368,7,171,3,138,,55,0,55,374,0,374,11,12,221,0,0,0,221,0,221,1,140,23,4,,53,0,53,221,3,224,9
2008,AL,DAS,Daphne Animal Shelter,1,36526,AC,15,456,0,0,0,456,0,456,111,18,4,174,,134,0,134,441,20,461,9,21,382,0,0,0,382,0,382,111,8,8,13,,212,0,212,352,20,372,31
2008,AL,HFA,The Haven for Animals,1,36533,AG,30,98,249,1,0,348,0,348,318,0,4,10,,4,0,4,336,2,338,36,43,81,172,0,0,253,0,253,238,0,1,3,,5,0,5,247,4,251,46
2008,AL,CACHS,Calhoun County Humane Society,1,36201,AC,174,1221,0,0,26,1247,0,1247,184,12,76,52,,743,0,743,1067,194,1261,160,68,786,0,0,37,823,0,823,132,0,0,11,,119,0,119,262,149,411,70
2008,AL,CCACC,Calhoun County Animal Control Center,1,36201,AC,258,3452,0,0,0,3452,0,3452,284,0,260,181,,2445,0,2445,3170,262,3432,278,24,1103,0,0,0,1103,0,1103,73,0,0,2,,961,0,961,1036,58,1094,33
2008,AL,LAW,League of Animal Welfare,1,36201,AG,68,103,0,0,0,103,0,103,100,0,0,0,,0,0,0,100,2,102,69,59,63,0,0,0,63,0,63,68,0,0,0,,0,0,0,68,1,69,53
2008,AL,RPBR,Rockin P Boxer Rescue,1,36201,AG,26,0,12,132,0,144,0,144,141,0,0,0,,7,0,7,148,0,148,22,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2008,AL,ANLOL,"A New Leash on Life, Inc.",1,35805,AG,46,144,83,40,0,267,0,267,258,0,0,0,,3,0,3,261,0,261,54,29,58,27,12,0,97,0,97,93,0,0,0,,1,0,1,94,0,94,35
2008,AL,ARK,The ARK,1,35805,AG,48,220,5,0,0,225,0,225,211,0,0,9,,5,0,5,225,0,225,48,31,227,1,0,0,228,0,228,210,0,0,0,,18,0,18,228,0,228,31
2008,AL,CH,Challenger's House,1,35805,AG,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,66,197,3,26,0,226,0,226,205,0,0,6,,23,0,23,234,5,239,53
2008,AL,CHAS,City of Huntsville Animal Services,1,35805,AC,117,5943,0,0,0,5943,0,5943,765,186,62,909,,3845,0,3845,5767,46,5813,101,58,3778,0,0,0,3778,0,3778,335,72,20,48,,3159,0,3159,3634,55,3689,31
2008,AL,CMAC,City of Madison Animal Control,1,35805,AC,19,122,0,0,0,122,0,122,0,19,0,71,,32,0,32,122,0,122,19,15,81,0,0,0,81,0,81,0,11,0,21,,48,0,48,80,0,80,16
2008,AL,FORF,Forgotten Felines,1,35805,AG,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,194,284,0,0,0,284,0,284,157,0,0,58,,24,0,24,239,0,239,239
2008,AL,GHHS,Greater Huntsville Humane Society,1,35805,AG,93,413,98,0,0,511,0,511,460,0,0,7,,0,0,0,467,5,472,127,3,221,41,0,0,262,0,262,219,0,0,0,,0,0,0,219,0,219,46
2008,AL,LCAO,The Loving and Caring Animal Organization,1,35805,AG,0,219,0,0,0,219,0,219,212,0,0,0,,0,0,0,212,0,212,7,7,40,0,0,0,40,0,40,43,0,0,0,,0,0,0,43,0,43,4
2008,AL,MARF,Madison Animal Rescue Foundation,1,35805,AG,0,2,19,9,0,30,0,30,17,0,0,1,,1,0,1,19,1,20,10,0,8,11,0,0,19,0,19,6,0,0,1,,0,0,0,7,1,8,11
2008,AL,SNAP,SNAP,1,37885,AG,0,19,0,0,0,19,0,19,16,0,0,0,,2,0,2,18,0,18,1,0,52,0,0,0,52,0,52,36,0,0,0,,4,0,4,40,0,40,12
2008,AL,ARF,Animal Rescue Foundation,1,36605,AG,336,280,197,61,0,538,0,538,491,0,0,0,,0,0,0,491,10,501,329,126,58,45,25,0,128,0,128,97,0,0,0,,0,0,0,97,0,97,154
2008,AL,CMAS,City of Mobile Animal Shelter,1,36633,AC,78,5556,2,0,184,5742,184,5558,1023,841,7,278,,3464,123,3341,5490,64,5554,141,23,3424,0,0,90,3514,90,3424,541,453,0,23,,2428,47,2381,3398,46,3444,48
2008,AL,COSAS,City of Saraland Animal Shelter,1,36604,AC,45,492,0,0,27,519,25,494,79,58,0,28,,269,25,244,409,64,473,67,2,418,0,0,28,446,18,428,18,36,0,1,,358,18,340,395,24,419,18
2008,AL,FOMAS,Friends of the Mobile Animal Shelter,1,36604,AG,49,0,306,0,0,306,0,306,237,0,0,0,,0,0,0,237,0,237,118,1,0,79,0,0,79,0,79,50,0,0,0,,0,0,0,50,0,0,30
2008,AL,MBCAS,Mobile County Animal Shelter,1,36608,AC,21,4550,0,0,32,4582,32,4550,319,174,61,321,,3681,26,3655,4530,35,4565,13,6,2132,0,0,8,2140,8,2132,84,119,25,2,,1902,4,1898,2128,13,2141,1
2008,AL,MSPCA,Mobile SPCA,1,36608,AG,9,387,583,0,0,970,0,970,884,0,0,0,,17,0,17,901,28,929,50,66,274,501,0,0,775,0,775,799,0,0,0,,23,0,23,822,8,830,11
2008,AL,ADAR,Alabamians Defending Animal Rights,1,35405,AG,43,301,271,0,0,572,0,572,568,0,0,0,,0,0,0,568,2,570,45,1,3,65,0,0,68,0,68,51,17,0,0,,0,0,0,68,0,68,1
2008,AL,HSWA,Humane Society of West Alabama,1,35404,AG,28,44,68,0,0,112,0,112,106,8,0,0,,1,0,1,115,1,116,24,80,37,11,0,0,48,0,48,47,7,0,0,,1,0,1,55,1,56,72
2008,AL,MAR,Maddie's Adoption Room,1,35401,AG,9,19,295,0,0,314,0,314,184,130,0,0,,6,0,6,320,7,327,1,12,27,419,0,0,446,0,446,235,189,0,0,,3,0,3,427,10,437,18
2008,AL,TMAS,Tuscaloosa Metro Animal Shelter,1,35401,AC,146,4746,0,0,0,4746,0,4746,431,642,93,395,,3104,0,3104,4665,89,4754,118,26,3401,0,0,0,4746,0,4746,110,413,9,39,,2678,0,2678,3249,61,3310,97
2008,AL,TTP,T-Town Paws,1,35401,AG,10,12,180,0,0,192,0,192,125,33,0,1,,7,0,7,166,22,188,14,29,18,217,0,0,235,0,235,117,87,0,0,,1,0,1,205,11,216,40
2008,AZ,AARS,Arizona Animal Rescue and Sanctuary,1,85216,AG,104,119,46,0,0,165,0,165,165,5,0,0,,0,0,0,170,2,172,97,37,146,41,0,0,187,0,187,185,0,2,1,,3,0,3,191,8,199,24
2008,AZ,AAWL,Arizona Animal Welfare League,1,85034,AG,82,260,805,1,3,1069,3,1066,1000,1,1,2,,20,3,17,1021,12,1033,99,120,388,750,0,2,1140,2,1138,997,5,0,4,,64,2,62,1068,39,1107,168
2008,AZ,AHAZ,Almost Home Boxer Rescue,1,85070,AG,8,14,99,1,0,114,0,114,101,0,2,0,,2,0,2,105,1,106,16,0,1,19,0,0,20,0,20,19,1,0,0,,0,0,0,20,0,20,0
2008,AZ,AHS,Arizona Humane Society,1,85041,TS,340,13903,571,242,2473,17189,2473,14716,6156,97,699,632,,8948,2473,6475,14059,56,14115,952,288,19662,36,10,1024,20732,1024,19708,5975,585,137,188,,13448,1024,12424,19309,88,19397,610
2008,AZ,ARC,Animal Rescue Center,1,85032,AG,48,111,157,32,0,300,0,300,264,0,1,1,,5,0,5,271,13,284,64,59,138,58,22,2,220,2,218,222,6,0,1,,7,2,5,234,7,241,32
2008,AZ,FAR,Foothills Animal Rescue,1,85255,AG,29,162,55,7,1,225,1,224,186,0,0,4,,3,1,2,192,1,193,48,198,365,149,0,0,514,0,514,466,0,32,1,,25,0,25,524,34,558,160
2008,AZ,HALO,Helping Animals Live On,1,85017,AG,34,192,434,0,0,626,0,626,596,1,0,0,,14,0,14,611,15,626,28,168,449,1177,0,0,1626,0,1626,1454,4,0,4,,79,0,79,1541,32,1573,128
2008,AZ,MCACC,Maricopa County Animal Care and Control,1,85009,AC,1049,43920,7,0,0,43927,0,43927,10953,2394,2377,5486,,22499,0,22499,43709,218,43927,1049,506,13620,1,0,0,13621,0,13621,3082,1813,602,93,,7849,0,7849,13439,170,13609,506
2008,AZ,SOAR,Starting Over Animal Rescue,1,85308,AG,486,486,62,0,0,548,0,548,534,0,13,0,,1,0,1,548,11,559,455,224,300,13,0,0,313,0,313,309,0,1,0,,2,0,2,312,2,314,223
2008,AZ,SVAS,Sun Valley Animal Shelter,1,85307,AG,47,200,266,0,0,466,0,466,471,3,4,2,,8,0,8,488,1,489,24,56,124,163,0,0,287,0,287,286,0,15,0,,14,0,14,315,2,317,26
2008,AZ,BCAC,Bullhead City Animal Control,1,86402,AC,29,1737,0,0,248,1985,219,1766,621,0,1,554,,799,219,580,1756,5,1761,34,15,1914,0,0,78,1992,75,1917,360,0,0,42,,1579,75,1504,1906,10,1916,16
2008,AZ,FLPII,For the Luv of Paws II Inc.,1,86402,AG,37,59,14,0,0,73,0,73,46,1,7,0,,0,0,0,54,1,55,55,64,115,22,0,0,137,0,137,62,14,10,0,,2,0,2,88,1,89,112
2008,AZ,HALT,Help Animals Lives Today,1,86402,AG,35,218,62,0,0,280,0,280,93,0,176,5,,0,0,0,274,2,276,39,5,214,24,0,0,238,0,238,158,9,40,30,,0,0,0,237,13,250,9
2008,AZ,MOCAC,Western Arizona Humane Society - Kingman,1,86402,AC,35,3124,0,0,380,3504,380,3124,535,142,72,379,,2284,380,1904,3032,100,3132,47,10,2542,0,0,101,2643,101,2542,236,53,40,43,,2618,101,2517,2889,120,3009,12
2008,AZ,WAHS,Western Arizona Humane Society - Lake Havasu City,1,86402,AC,51,1481,47,0,260,1788,260,1528,764,0,0,601,,423,260,163,1528,6,1534,45,17,935,43,8,77,1063,77,986,597,0,0,54,,315,77,238,889,11,900,77
2008,CA,BACS,Berkeley Animal Care Services,1,94710,AC,51,841,0,0,0,841,0,841,306,79,55,336,,64,0,64,840,1,841,51,12,747,0,0,2,749,2,747,312,165,130,57,,80,2,78,742,3,745,19
2008,CA,BEBHS,Berkeley East Bay Humane Society,1,94710,AG,18,43,74,40,0,157,0,157,146,3,3,0,,9,0,9,161,0,161,14,49,138,221,22,0,381,0,381,356,13,1,5,,16,0,16,391,3,394,36
2008,CA,COAAS,City of Alameda Animal Shelter,1,94501,AC,0,378,0,3,9,390,9,381,130,1,20,178,,47,9,38,367,3,370,0,0,386,0,0,20,406,20,386,174,2,24,21,,125,20,105,326,18,344,0
2008,CA,EBSPCA,East Bay SPCA,1,94621,AG,47,306,0,252,1,559,1,558,462,0,58,9,,24,1,23,552,6,558,0,88,382,0,823,0,1205,0,1205,1103,0,18,3,,38,0,38,1162,43,1205,0
2008,CA,HALR,Home At Last Animal Rescue,1,94702,AG,17,11,39,38,0,88,0,88,57,0,30,0,,1,0,1,88,1,89,16,97,50,133,123,0,306,0,306,278,4,27,0,,3,0,3,312,24,336,67
2008,CA,HAR,Hopalong Animal Rescue,1,94602,AG,41,18,77,114,0,209,0,209,222,0,2,1,,6,0,6,231,1,232,0,87,104,178,35,0,317,0,317,328,0,0,0,,6,0,6,334,17,351,53
2008,CA,OAS,Oakland Animal Services,1,94601,AC,150,3413,0,0,0,3413,0,3413,686,666,0,409,,1620,0,1620,3381,22,3403,160,192,2303,0,0,0,2303,0,2303,586,379,0,54,,1226,0,1226,2245,48,2293,202
2008,CA,TVAR,Tri Valley Animal Rescue,1,94588,AG,21,22,166,135,0,323,0,323,270,7,2,3,,7,0,7,289,0,289,55,346,45,770,119,0,934,0,934,880,48,1,2,,16,0,16,947,30,977,303
